iter	Passed	Remaining
165	7806	462480
166	7859	462763
167	7912	463076
168	7962	463187
169	8016	463559
170	8060	463310
171	8103	463013
172	8145	462714
173	8189	462463
174	8252	463344
175	8318	464346
176	8377	464911
177	8431	465235
178	8476	465078
179	8540	465938
180	8593	466191
181	8645	466377
182	8691	466276
183	8735	466034
184	8780	465860
185	8823	465580
186	8871	465517
187	8914	465273
188	8971	465692
189	9023	465894
190	9069	465764
191	9116	465704
192	9160	465451
193	9203	465214
194	9255	465393
195	9302	465296
196	9346	465084
197	9389	464817
198	9436	464748
199	9479	464502
200	9533	464779
201	9581	464746
202	9632	464866
203	9676	464671
204	9721	464491
205	9769	464479
206	9814	464334
207	9857	464075
208	9903	463930
209	9946	463679
210	9990	463478
211	10037	463439
212	10081	463247
213	10125	463045
214	10173	462995
215	10218	462868
216	10267	462887
217	10310	462639
218	10351	462338
219	10399	462298
220	10442	462085
221	10485	461852
222	10528	461588
223	10576	461605
224	10628	461736
225	10671	461517
226	10718	461449
227	10766	461438
228	10810	461275
229	10853	461028
230	10897	460838
231	10943	460779
232	10986	460521
233	11036	460599
234	11078	460350
235	11123	460207
236	11165	459945
237	11209	459772
238	11261	459917
239	11308	459861
240	11356	459885
241	11404	459855
242	11446	459601
243	11495	459643
244	11551	459938
245	11603	460069
246	11655	460209
247	11698	460024
248	11741	459820
249	11788	459762
250	11833	459626
251	11877	459434
252	11922	459313
253	11963	459059
254	12007	458888
255	12060	459038
256	12106	458978
257	12151	458853
258	12193	458616
259	12248	458855
260	12297	458889
261	12343	458797
262	12388	458664
263	12433	458531
264	12481	458531
265	12530	458556
266	12579	458566
267	12627	458551
268	12672	458428
269	12719	458358
270	12762	458194
271	12808	458109
272	12852	457938
273	12894	457710
274	12938	457540
275	12988	457618
276	13032	457448
277	13075	457277
278	13127	457398
279	13175	457393
280	13218	457179
281	13267	457203
282	13317	457272
283	13361	457101
284	13405	456979
285	13447	456741
286	13492	456622
287	13538	456559
288	13586	456542
289	13637	456616
290	13679	456417
291	13726	456357
292	13772	456268
293	13812	456013
294	13855	455833
295	13901	455729
296	13944	455577
297	13990	455480
298	14037	455434
299	14079	455253
300	14123	455094
301	14165	454881
302	14207	454695
303	14255	454687
304	14300	454581
305	14349	454589
306	14392	454419
307	14436	454295
308	14481	454178
309	14524	454000
310	14580	454259
311	14631	454337
312	14674	454150
313	14719	454068
314	14762	453903
315	14807	453792
316	14850	453625
317	14891	453404
318	14934	453234
319	14977	453074
320	15022	452953
321	15067	452857
322	15113	452806
323	15158	452696
324	15200	452518
325	15244	452391
326	15290	452306
327	15335	452211
328	15379	452078
329	15424	451986
330	15468	451856
331	15512	451745
332	15566	451884
333	15617	451964
334	15664	451945
335	15708	451801
336	15752	451688
337	15799	451627
338	15843	451513
339	15888	451423
340	15931	451274
341	15974	451118
342	16017	450964
343	16061	450831
344	16105	450712
345	16153	450708
346	16198	450612
347	16243	450537
348	16290	450490
349	16334	450364
350	16391	450596
351	16443	450694
352	16499	450918
353	16555	451112
354	16619	451536
355	16672	451655
356	16719	451620
357	16765	451536
358	16810	451438
359	16857	451401
360	16902	451318
361	16952	451336
362	16996	451232
363	17040	451117
364	17087	451061
365	17133	450993
366	17187	451139
367	17253	451579
368	17309	451770
369	17359	451806
370	17401	451639
371	17445	451513
372	17489	451404
373	17535	451323
374	17588	451441
375	17638	451464
376	17685	451435
377	17731	451346
378	17780	451373
379	17823	451212
380	17866	451070
381	17912	451009
382	17956	450880
383	18000	450771
384	18045	450667
385	18089	450551
386	18133	450444
387	18179	450374
388	18223	450244
389	18274	450311
390	18319	450217
391	18367	450187
392	18418	450253
393	18464	450189
394	18513	450171
395	18562	450188
396	18617	450339
397	18660	450188
398	18705	450106
399	18747	449950
400	18791	449836
401	18842	449866
402	18887	449783
403	18934	449739
404	18979	449644
405	19029	449683
406	19074	449597
407	19118	449466
408	19161	449343
409	19208	449283
410	19254	449224
411	19296	449071
412	19343	449021
413	19392	449021
414	19440	449008
415	19483	448869
416	19528	448772
417	19578	448815
418	19625	448771
419	19668	448639
420	19710	448481
421	19754	448352
422	19799	448282
423	19843	448167
424	19887	448043
425	19933	447999
426	19977	447881
427	20022	447783
428	20067	447711
429	20110	447569
430	20153	447451
431	20199	447377
432	20245	447328
433	20291	447255
434	20336	447162
435	20381	447091
436	20434	447171
437	20489	447315
438	20545	447459
439	20610	447812
440	20663	447903
441	20707	447797
442	20755	447760
443	20801	447704
444	20847	447639
445	20895	447605
446	20942	447565
447	20994	447634
448	21040	447562
449	21087	447526
450	21138	447571
451	21191	447644
452	21252	447893
453	21307	448011
454	21367	448245
455	21418	448291
456	21462	448169
457	21507	448078
458	21563	448225
459	21616	448307
460	21663	448269
461	21713	448282
462	21766	448357
463	21813	448302
464	21863	448316
465	21916	448395
466	21968	448451
467	22022	448550
468	22069	448489
469	22114	448409
470	22159	448325
471	22202	448198
472	22263	448415
473	22320	448577
474	22373	448642
475	22426	448718
476	22473	448671
477	22518	448579
478	22571	448657
479	22627	448777
480	22671	448667
481	22716	448575
482	22760	448468
483	22798	448245
484	22844	448172
485	22890	448106
486	22931	447940
487	22973	447803
488	23023	447802
489	23069	447727
490	23118	447735
491	23163	447641
492	23206	447522
493	23254	447493
494	23298	447370
495	23341	447246
496	23388	447212
497	23432	447094
498	23488	447224
499	23532	447116
500	23584	447171
501	23631	447114
502	23678	447058
503	23723	446973
504	23765	446844
505	23817	446876
506	23876	447066
507	23918	446924
508	23964	446856
509	24012	446812
510	24055	446700
511	24103	446673
512	24149	446601
513	24194	446507
514	24241	446472
515	24286	446377
516	24343	446514
517	24390	446465
518	24434	446359
519	24477	446239
520	24519	446110
521	24568	446093
522	24614	446030
523	24656	445888
524	24702	445826
525	24744	445692
526	24789	445603
527	24834	445523
528	24879	445424
529	24921	445287
530	24966	445208
531	25008	445071
532	25052	444970
533	25099	444925
534	25144	444850
535	25190	444778
536	25242	444825
537	25286	444720
538	25333	444681
539	25381	444637
540	25437	444759
541	25483	444684
542	25528	444615
543	25579	444639
544	25627	444607
545	25671	444501
546	25713	444370
547	25757	444275
548	25801	444179
549	25845	444071
550	25891	444008
551	25937	443938
552	25981	443846
553	26028	443792
554	26073	443719
555	26123	443727
556	26166	443607
557	26209	443492
558	26259	443503
559	26303	443403
560	26346	443282
561	26391	443210
562	26434	443102
563	26479	443022
564	26528	443006
565	26585	443116
566	26634	443103
567	26679	443037
568	26730	443044
569	26775	442968
570	26820	442890
571	26862	442754
572	26906	442667
573	26952	442598
574	26998	442544
575	27044	442478
576	27092	442447
577	27139	442397
578	27188	442386
579	27235	442342
580	27282	442303
581	27327	442222
582	27375	442182
583	27422	442141
584	27465	442037
585	27512	441980
586	27562	441986
587	27615	442041
588	27660	441965
589	27708	441922
590	27758	441925
591	27811	441975
592	27865	442043
593	27920	442115
594	27966	442055
595	28010	441958
596	28055	441885
597	28100	441805
598	28150	441803
599	28195	441724
600	28247	441754
601	28291	441669
602	28339	441632
603	28381	441507
604	28424	441403
605	28473	441379
606	28523	441381
607	28577	441446
608	28629	441478
609	28678	441456
610	28725	441406
611	28771	441347
612	28818	441298
613	28865	441253
614	28912	441203
615	28958	441149
616	29010	441171
617	29057	441121
618	29106	441113
619	29151	441038
620	29198	440980
621	29249	440995
622	29296	440951
623	29346	440946
624	29392	440888
625	29439	440838
626	29484	440766
627	29534	440754
628	29589	440831
629	29640	440838
630	29690	440834
631	29735	440765
632	29783	440737
633	29829	440668
634	29875	440612
635	29921	440543
636	29968	440487
637	30015	440447
638	30060	440369
639	30105	440296
640	30167	440469
641	30224	440559
642	30268	440471
643	30313	440386
644	30360	440346
645	30407	440297
646	30455	440256
647	30497	440149
648	30547	440136
649	30596	440122
650	30641	440041
651	30710	440302
652	30796	440821
653	30861	441023
654	30920	441153
655	30969	441121
656	31018	441107
657	31061	441002
658	31105	440911
659	31150	440831
660	31194	440728
661	31242	440702
662	31289	440645
663	31334	440577
664	31381	440523
665	31426	440445
666	31470	440349
667	31516	440285
668	31564	440257
669	31612	440218
670	31656	440129
671	31701	440048
672	31748	439995
673	31791	439898
674	31835	439802
675	31883	439769
676	31929	439707
677	31976	439647
678	32020	439561
679	32065	439481
680	32110	439405
681	32153	439310
682	32196	439200
683	32248	439222
684	32293	439138
685	32338	439062
686	32381	438969
687	32424	438859
688	32471	438810
689	32515	438727
690	32562	438672
691	32610	438639
692	32651	438505
693	32700	438488
694	32743	438386
695	32787	438297
696	32835	438265
697	32881	438203
698	32927	438142
699	32975	438106
700	33021	438044
701	33071	438026
702	33116	437962
703	33159	437858
704	33209	437849
705	33266	437934
706	33310	437839
707	33353	437746
708	33395	437629
709	33438	437520
710	33481	437428
711	33530	437397
712	33578	437366
713	33622	437274
714	33667	437202
715	33710	437105
716	33752	436997
717	33798	436938
718	33842	436842
719	33890	436816
720	33937	436767
721	33989	436783
722	34038	436755
723	34083	436682
724	34131	436649
725	34177	436585
726	34235	436676
727	34278	436577
728	34323	436505
729	34367	436421
730	34409	436313
731	34458	436288
732	34503	436216
733	34571	436432
734	34629	436515
735	34672	436424
736	34715	436326
737	34764	436304
738	34811	436246
739	34858	436196
740	34902	436119
741	34947	436039
742	34993	435982
743	35038	435903
744	35078	435779
745	35126	435743
746	35170	435658
747	35225	435705
748	35273	435670
749	35319	435609
750	35364	435529
751	35406	435426
752	35453	435371
753	35496	435281
754	35550	435311
755	35618	435521
756	35665	435474
757	35709	435392
758	35757	435353
759	35803	435298
760	35849	435238
761	35896	435186
762	35938	435072
763	35984	435011
764	36025	434899
765	36068	434800
766	36116	434762
767	36158	434656
768	36204	434592
769	36254	434587
770	36297	434481
771	36342	434418
772	36385	434317
773	36428	434222
774	36472	434145
775	36519	434090
776	36567	434060
777	36614	434012
778	36658	433924
779	36700	433823
780	36745	433746
781	36789	433658
782	36832	433573
783	36879	433528
784	36923	433445
785	36968	433364
786	37013	433295
787	37057	433218
788	37104	433162
789	37149	433099
790	37198	433073
791	37254	433124
792	37298	433047
793	37347	433019
794	37393	432966
795	37444	432959
796	37489	432889
797	37543	432922
798	37608	433081
799	37656	433048
800	37705	433023
801	37750	432954
802	37797	432903
803	37845	432875
804	37889	432791
805	37946	432853
806	37993	432801
807	38039	432742
808	38082	432652
809	38127	432587
810	38175	432540
811	38228	432570
812	38277	432543
813	38321	432458
814	38369	432419
815	38410	432301
816	38454	432223
817	38500	432168
818	38552	432169
819	38611	432259
820	38657	432196
821	38703	432140
822	38747	432061
823	38793	431999
824	38839	431947
825	38883	431864
826	38961	432156
827	39020	432241
828	39069	432210
829	39113	432138
830	39162	432111
831	39211	432079
832	39256	432009
833	39302	431950
834	39351	431926
835	39405	431948
836	39462	432012
837	39520	432080
838	39585	432233
839	39646	432336
840	39702	432383
841	39745	432294
842	39788	432194
843	39833	432126
844	39877	432049
845	39923	431982
846	39968	431917
847	40018	431895
848	40078	431992
849	40132	432012
850	40183	432009
851	40239	432060
852	40287	432015
853	40330	431923
854	40374	431846
855	40431	431893
856	40488	431960
857	40552	432089
858	40613	432189
859	40664	432182
860	40709	432101
861	40754	432032
862	40795	431925
863	40839	431844
864	40885	431776
865	40929	431697
866	40979	431676
867	41023	431601
868	41069	431536
869	41118	431504
870	41163	431440
871	41214	431425
872	41257	431337
873	41316	431407
874	41368	431411
875	41429	431508
876	41488	431583
877	41547	431655
878	41599	431664
879	41655	431702
880	41713	431768
881	41765	431766
882	41822	431822
883	41874	431820
884	41916	431715
885	41962	431657
886	42010	431609
887	42055	431543
888	42105	431520
889	42147	431418
890	42194	431371
891	42244	431344
892	42289	431277
893	42340	431267
894	42386	431201
895	42429	431109
896	42476	431065
897	42528	431066
898	42579	431051
899	42624	430979
900	42674	430958
901	42717	430873
902	42763	430809
903	42810	430754
904	42854	430673
905	42906	430670
906	42950	430590
907	42992	430492
908	43038	430429
909	43081	430339
910	43128	430287
911	43173	430216
912	43227	430241
913	43272	430164
914	43311	430034
915	43354	429951
916	43400	429890
917	43446	429828
918	43493	429772
919	43547	429797
920	43601	429812
921	43647	429748
922	43694	429698
923	43736	429600
924	43780	429517
925	43826	429459
926	43871	429390
927	43915	429308
928	43963	429270
929	44005	429167
930	44048	429080
931	44091	428996
932	44135	428913
933	44177	428817
934	44227	428791
935	44269	428699
936	44312	428609
937	44358	428547
938	44401	428458
939	44445	428379
940	44489	428298
941	44540	428292
942	44590	428263
943	44635	428200
944	44683	428158
945	44728	428093
946	44772	428006
947	44815	427925
948	44860	427851
949	44904	427771
950	44947	427689
951	45007	427763
952	45057	427737
953	45101	427655
954	45146	427596
955	45210	427703
956	45257	427651
957	45300	427568
958	45346	427505
959	45391	427439
960	45437	427375
961	45481	427300
962	45535	427316
963	45587	427308
964	45632	427241
965	45677	427171
966	45720	427091
967	45764	427004
968	45809	426941
969	45854	426872
970	45898	426794
971	45942	426717
972	45990	426676
973	46034	426597
974	46079	426534
975	46124	426460
976	46166	426366
977	46214	426322
978	46255	426225
979	46298	426138
980	46343	426067
981	46392	426034
982	46440	425997
983	46484	425915
984	46532	425880
985	46585	425888
986	46629	425809
987	46675	425746
988	46718	425659
989	46760	425568
990	46807	425515
991	46847	425405
992	46892	425335
993	46936	425259
994	46982	425202
995	47028	425146
996	47077	425116
997	47119	425022
998	47164	424948
999	47212	424914
1000	47255	424825
1001	47300	424758
1002	47347	424714
1003	47393	424653
1004	47442	424624
1005	47500	424675
1006	47556	424705
1007	47602	424645
1008	47647	424574
1009	47689	424483
1010	47735	424421
1011	47778	424337
1012	47823	424269
1013	47870	424229
1014	47916	424170
1015	47962	424111
1016	48008	424048
1017	48051	423962
1018	48097	423913
1019	48140	423827
1020	48186	423770
1021	48236	423746
1022	48278	423655
1023	48323	423581
1024	48369	423530
1025	48412	423445
1026	48456	423370
1027	48504	423332
1028	48551	423279
1029	48596	423216
1030	48640	423136
1031	48682	423049
1032	48728	422990
1033	48774	422933
1034	48823	422903
1035	48868	422834
1036	48914	422776
1037	48963	422747
1038	49009	422689
1039	49059	422667
1040	49108	422632
1041	49160	422632
1042	49212	422619
1043	49255	422539
1044	49296	422443
1045	49340	422362
1046	49380	422253
1047	49427	422212
1048	49472	422141
1049	49522	422122
1050	49575	422126
1051	49622	422078
1052	49667	422012
1053	49711	421930
1054	49755	421861
1055	49806	421842
1056	49853	421800
1057	49896	421717
1058	49941	421648
1059	49987	421593
1060	50031	421518
1061	50074	421439
1062	50118	421367
1063	50163	421293
1064	50210	421252
1065	50255	421186
1066	50299	421107
1067	50345	421058
1068	50393	421011
1069	50444	421001
1070	50490	420943
1071	50546	420968
1072	50594	420925
1073	50638	420858
1074	50684	420797
1075	50726	420706
1076	50768	420620
1077	50814	420558
1078	50856	420474
1079	50899	420395
1080	50945	420336
1081	50989	420266
1082	51032	420184
1083	51076	420107
1084	51118	420021
1085	51165	419968
1086	51212	419927
1087	51257	419859
1088	51301	419785
1089	51350	419750
1090	51393	419675
1091	51439	419614
1092	51482	419539
1093	51532	419516
1094	51585	419511
1095	51630	419451
1096	51677	419400
1097	51720	419326
1098	51768	419283
1099	51813	419216
1100	51856	419140
1101	51902	419085
1102	51944	418997
1103	51986	418901
1104	52032	418848
1105	52081	418819
1106	52129	418777
1107	52174	418713
1108	52224	418688
1109	52267	418614
1110	52310	418528
1111	52355	418465
1112	52401	418413
1113	52444	418335
1114	52490	418273
1115	52541	418257
1116	52590	418226
1117	52635	418164
1118	52677	418080
1119	52723	418018
1120	52770	417974
1121	52814	417905
1122	52861	417856
1123	52907	417802
1124	52951	417729
1125	52997	417673
1126	53040	417597
1127	53085	417529
1128	53129	417461
1129	53175	417401
1130	53224	417368
1131	53268	417301
1132	53311	417222
1133	53355	417152
1134	53398	417075
1135	53441	416994
1136	53487	416937
1137	53535	416898
1138	53586	416881
1139	53628	416796
1140	53671	416717
1141	53719	416675
1142	53761	416592
1143	53807	416536
1144	53854	416491
1145	53901	416446
1146	53946	416376
1147	53989	416304
1148	54033	416231
1149	54083	416211
1150	54128	416144
1151	54175	416100
1152	54217	416015
1153	54260	415935
1154	54303	415854
1155	54356	415858
1156	54401	415795
1157	54447	415741
1158	54491	415667
1159	54540	415636
1160	54588	415594
1161	54631	415518
1162	54678	415471
1163	54721	415395
1164	54763	415310
1165	54809	415255
1166	54854	415190
1167	54896	415106
1168	54939	415033
1169	54985	414976
1170	55029	414907
1171	55076	414857
1172	55121	414796
1173	55166	414732
1174	55214	414694
1175	55256	414612
1176	55300	414540
1177	55346	414491
1178	55391	414427
1179	55435	414357
1180	55477	414269
1181	55527	414244
1182	55578	414233
1183	55621	414157
1184	55666	414096
1185	55711	414030
1186	55754	413957
1187	55800	413900
1188	55843	413825
1189	55887	413752
1190	55932	413691
1191	55975	413614
1192	56019	413547
1193	56064	413489
1194	56108	413417
1195	56150	413337
1196	56200	413310
1197	56248	413270
1198	56295	413224
1199	56340	413163
1200	56387	413114
1201	56435	413075
1202	56480	413018
1203	56534	413020
1204	56580	412969
1205	56638	413003
1206	56682	412931
1207	56727	412867
1208	56768	412784
1209	56812	412713
1210	56859	412663
1211	56903	412596
1212	56949	412541
1213	56998	412514
1214	57044	412457
1215	57093	412422
1216	57137	412354
1217	57182	412294
1218	57228	412244
1219	57271	412164
1220	57314	412090
1221	57359	412028
1222	57403	411962
1223	57446	411889
1224	57496	411865
1225	57547	411848
1226	57594	411799
1227	57640	411746
1228	57682	411665
1229	57727	411601
1230	57768	411512
1231	57812	411446
1232	57857	411383
1233	57901	411316
1234	57944	411244
1235	57987	411168
1236	58032	411105
1237	58077	411046
1238	58123	410995
1239	58164	410905
1240	58210	410849
1241	58254	410785
1242	58299	410723
1243	58344	410662
1244	58385	410574
1245	58429	410505
1246	58475	410454
1247	58530	410464
1248	58576	410413
1249	58620	410340
1250	58660	410249
1251	58703	410174
1252	58746	410102
1253	58789	410024
1254	58832	409951
1255	58882	409926
1256	58933	409908
1257	58978	409848
1258	59023	409787
1259	59067	409724
1260	59114	409676
1261	59161	409631
1262	59210	409594
1263	59253	409522
1264	59295	409445
1265	59341	409387
1266	59386	409327
1267	59429	409255
1268	59472	409185
1269	59522	409156
1270	59574	409145
1271	59619	409084
1272	59662	409014
1273	59708	408958
1274	59751	408886
1275	59795	408819
1276	59841	408770
1277	59884	408698
1278	59929	408636
1279	59974	408578
1280	60019	408519
1281	60069	408492
1282	60114	408431
1283	60159	408372
1284	60213	408370
1285	60257	408306
1286	60304	408263
1287	60347	408187
1288	60393	408133
1289	60438	408074
1290	60480	408000
1291	60525	407936
1292	60575	407909
1293	60619	407847
1294	60668	407811
1295	60709	407728
1296	60753	407661
1297	60799	407608
1298	60845	407555
1299	60895	407533
1300	60937	407455
1301	60988	407433
1302	61033	407373
1303	61079	407321
1304	61128	407288
1305	61188	407333
1306	61234	407274
1307	61276	407198
1308	61322	407147
1309	61366	407078
1310	61411	407020
1311	61457	406966
1312	61503	406914
1313	61556	406912
1314	61603	406866
1315	61653	406837
1316	61697	406775
1317	61740	406698
1318	61781	406617
1319	61828	406567
1320	61870	406492
1321	61912	406413
1322	61957	406353
1323	62002	406297
1324	62044	406213
1325	62089	406154
1326	62131	406078
1327	62178	406035
1328	62224	405978
1329	62266	405901
1330	62310	405835
1331	62355	405777
1332	62399	405712
1333	62443	405646
1334	62489	405598
1335	62538	405564
1336	62585	405518
1337	62631	405463
1338	62674	405396
1339	62719	405335
1340	62761	405258
1341	62807	405207
1342	62851	405142
1343	62894	405071
1344	62943	405041
1345	62991	405001
1346	63036	404943
1347	63085	404906
1348	63129	404841
1349	63180	404821
1350	63222	404745
1351	63265	404672
1352	63313	404636
1353	63359	404580
1354	63406	404538
1355	63462	404547
1356	63512	404525
1357	63562	404495
1358	63607	404440
1359	63701	404694
1360	63806	405016
1361	63854	404972
1362	63906	404963
1363	63960	404956
1364	64015	404965
1365	64070	404965
1366	64120	404942
1367	64183	404991
1368	64225	404913
1369	64268	404844
1370	64314	404791
1371	64354	404703
1372	64401	404658
1373	64448	404606
1374	64493	404548
1375	64542	404518
1376	64587	404455
1377	64628	404376
1378	64674	404321
1379	64713	404223
1380	64755	404145
1381	64802	404103
1382	64847	404044
1383	64891	403976
1384	64939	403935
1385	64981	403857
1386	65023	403784
1387	65069	403731
1388	65113	403664
1389	65160	403621
1390	65209	403589
1391	65254	403528
1392	65300	403474
1393	65343	403402
1394	65386	403333
1395	65431	403274
1396	65476	403216
1397	65528	403199
1398	65576	403160
1399	65620	403095
1400	65668	403058
1401	65712	402995
1402	65755	402923
1403	65801	402872
1404	65844	402797
1405	65896	402782
1406	65944	402746
1407	65987	402676
1408	66032	402615
1409	66076	402553
1410	66122	402496
1411	66171	402465
1412	66211	402379
1413	66258	402333
1414	66305	402286
1415	66362	402300
1416	66416	402297
1417	66471	402299
1418	66522	402278
1419	66569	402231
1420	66613	402165
1421	66661	402127
1422	66703	402050
1423	66747	401986
1424	66795	401942
1425	66841	401892
1426	66888	401847
1427	66933	401791
1428	66977	401722
1429	67027	401693
1430	67075	401653
1431	67126	401635
1432	67175	401599
1433	67222	401555
1434	67271	401518
1435	67316	401458
1436	67363	401415
1437	67407	401350
1438	67452	401294
1439	67499	401244
1440	67551	401230
1441	67594	401159
1442	67640	401107
1443	67688	401067
1444	67726	400970
1445	67770	400906
1446	67819	400869
1447	67862	400803
1448	67911	400766
1449	67957	400716
1450	68011	400707
1451	68063	400693
1452	68114	400671
1453	68160	400618
1454	68206	400565
1455	68262	400572
1456	68309	400528
1457	68352	400456
1458	68396	400391
1459	68440	400329
1460	68483	400260
1461	68531	400222
1462	68583	400202
1463	68627	400139
1464	68673	400088
1465	68714	400007
1466	68756	399933
1467	68803	399886
1468	68849	399836
1469	68894	399777
1470	68938	399711
1471	68980	399638
1472	69024	399573
1473	69071	399527
1474	69115	399461
1475	69164	399427
1476	69213	399394
1477	69258	399337
1478	69300	399262
1479	69348	399220
1480	69393	399164
1481	69441	399122
1482	69489	399083
1483	69538	399049
1484	69581	398983
1485	69627	398926
1486	69677	398901
1487	69724	398851
1488	69775	398828
1489	69823	398789
1490	69869	398740
1491	69916	398694
1492	69963	398649
1493	70008	398589
1494	70053	398530
1495	70100	398485
1496	70143	398418
1497	70192	398384
1498	70236	398319
1499	70280	398254
1500	70328	398217
1501	70374	398163
1502	70419	398106
1503	70465	398054
1504	70515	398024
1505	70577	398062
1506	70621	398002
1507	70669	397958
1508	70714	397901
1509	70758	397839
1510	70801	397773
1511	70844	397705
1512	70890	397650
1513	70934	397588
1514	70978	397528
1515	71027	397491
1516	71074	397447
1517	71124	397415
1518	71174	397388
1519	71224	397358
1520	71268	397294
1521	71311	397227
1522	71357	397177
1523	71402	397115
1524	71447	397058
1525	71497	397031
1526	71545	396988
1527	71591	396937
1528	71637	396887
1529	71680	396820
1530	71724	396758
1531	71767	396687
1532	71811	396626
1533	71856	396566
1534	71897	396490
1535	71940	396424
1536	71986	396370
1537	72029	396302
1538	72073	396238
1539	72118	396184
1540	72164	396134
1541	72210	396079
1542	72254	396020
1543	72299	395959
1544	72341	395890
1545	72387	395836
1546	72427	395752
1547	72473	395701
1548	72520	395654
1549	72567	395608
1550	72615	395569
1551	72661	395520
1552	72709	395477
1553	72751	395405
1554	72796	395349
1555	72855	395365
1556	72899	395305
1557	72946	395258
1558	72989	395190
1559	73032	395126
1560	73080	395081
1561	73122	395013
1562	73170	394972
1563	73215	394912
1564	73257	394841
1565	73304	394796
1566	73348	394733
1567	73392	394670
1568	73436	394607
1569	73480	394546
1570	73530	394520
1571	73577	394475
1572	73620	394403
1573	73667	394360
1574	73711	394296
1575	73754	394230
1576	73797	394165
1577	73839	394090
1578	73882	394024
1579	73925	393955
1580	73971	393908
1581	74018	393861
1582	74067	393827
1583	74115	393783
1584	74168	393768
1585	74215	393724
1586	74262	393681
1587	74306	393620
1588	74349	393552
1589	74394	393494
1590	74438	393435
1591	74488	393401
1592	74535	393358
1593	74586	393331
1594	74639	393317
1595	74683	393255
1596	74729	393206
1597	74774	393149
1598	74816	393081
1599	74863	393033
1600	74907	392971
1601	74951	392909
1602	74996	392855
1603	75042	392802
1604	75089	392757
1605	75142	392742
1606	75194	392725
1607	75234	392642
1608	75278	392582
1609	75323	392523
1610	75367	392462
1611	75410	392398
1612	75465	392390
1613	75519	392384
1614	75571	392365
1615	75622	392336
1616	75667	392282
1617	75711	392221
1618	75757	392172
1619	75802	392111
1620	75851	392081
1621	75895	392019
1622	75939	391957
1623	75990	391930
1624	76035	391872
1625	76084	391841
1626	76132	391798
1627	76186	391789
1628	76232	391738
1629	76276	391677
1630	76339	391715
1631	76386	391670
1632	76429	391602
1633	76475	391553
1634	76524	391513
1635	76570	391463
1636	76616	391414
1637	76660	391353
1638	76703	391285
1639	76747	391225
1640	76792	391171
1641	76848	391167
1642	76898	391137
1643	76945	391095
1644	76989	391034
1645	77035	390978
1646	77084	390943
1647	77128	390886
1648	77177	390848
1649	77227	390817
1650	77279	390797
1651	77327	390757
1652	77374	390710
1653	77419	390653
1654	77465	390604
1655	77534	390670
1656	77581	390621
1657	77625	390560
1658	77680	390554
1659	77731	390528
1660	77778	390485
1661	77824	390431
1662	77870	390381
1663	77914	390324
1664	77957	390253
1665	78001	390193
